videoId,author,publishedAt,likeCount,search_keyword,video_title,teks_bersih,hashtags,text,teks_bersih_lower,label sentiment,clean_teks,stem_teks
6b1MGWf2YmE,@Andrian-s9s,2025-04-10T20:12:48Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Brio tu bayar pajak ngilang 1 angka 10jt  ato lebih, dn bisa jd klo 5angka 50jt ke 60jt,, contoh B 1234 YTB/ B 1234 YT, udh 6angka dn 5ngka yg dia hapus dn bayar denda tergantu 1angka di STNK,stiap perpanjangan surat surat",#exoticcarsbandung #shorts,"Brio tu bayar pajak ngilang 1 angka 10jt  ato lebih, dn bisa jd klo 5angka 50jt ke 60jt,, contoh B 1234 YTB/ B 1234 YT, udh 6angka dn 5ngka yg dia hapus dn bayar denda tergantu 1angka di STNK,stiap perpanjangan surat surat😂","brio tu bayar pajak ngilang 1 angka 10jt  ato lebih, dn bisa jd klo 5angka 50jt ke 60jt,, contoh b 1234 ytb/ b 1234 yt, udh 6angka dn 5ngka yg dia hapus dn bayar denda tergantu 1angka di stnk,stiap perpanjangan surat surat",negatif,brio tu bayar pajak ngilang 1 angka 10jt ato dn klo 5angka 50jt 60jt contoh b 1234 ytb b 1234 yt 6angka dn 5ngka hapus dn bayar denda tergantu 1angka stnk stiap perpanjangan surat surat,brio tu bayar pajak ngilang 1 angka 10jt ato dn klo 5angka 50jt 60jt contoh b 1234 ytb b 1234 yt 6angka dn 5ngka hapus dn bayar denda tergantu 1angka stnk stiap panjang surat surat
6b1MGWf2YmE,@chanelkw2,2025-04-10T19:35:37Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,B 3124 K di kebon,#exoticcarsbandung #shorts,B 3124 K di kebon,b 3124 k di kebon,positif,b 3124 k kebon,b 3124 k kebon
6b1MGWf2YmE,@hendrataaan2556,2025-04-10T08:30:44Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Prinsip saya ,kalau saya bisa sekaya 9 naga ,saya tidak membeli supercar , yg paling baik inves properti ,emas ,",#exoticcarsbandung #shorts,"Prinsip saya ,kalau saya bisa sekaya 9 naga ,saya tidak membeli supercar , yg paling baik inves properti ,emas ,","prinsip saya ,kalau saya bisa sekaya 9 naga ,saya tidak membeli supercar , yg paling baik inves properti ,emas ,",netral,prinsip sekaya 9 naga membeli supercar inves properti emas,prinsip kaya 9 naga beli supercar inves properti emas
6b1MGWf2YmE,@animariani6768,2025-04-10T06:46:56Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,iyaaa,#exoticcarsbandung #shorts,🎉iyaaa😢😢😅,iyaaa,netral,iyaaa,iyaaa
6b1MGWf2YmE,@mencarijalankeluar0,2025-04-10T03:47:25Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Di dubai plat cantik lelang tapi kalau di konoha plat cantik ketok sendiri,#exoticcarsbandung #shorts,Di dubai plat cantik lelang tapi kalau di konoha plat cantik ketok sendiri 😂,di dubai plat cantik lelang tapi kalau di konoha plat cantik ketok sendiri,netral,dubai cantik lelang konoha cantik ketok,dubai cantik lelang konoha cantik ketok
6b1MGWf2YmE,@huseinarief8410,2025-04-10T01:33:53Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Klau Brio pake plat bgono ,,mahalan hrg plat nya ..ga nymbung",#exoticcarsbandung #shorts,"Klau Brio pake plat bgono ,,mahalan hrg plat nya ..ga nymbung","klau brio pake plat bgono ,,mahalan hrg plat nya ..ga nymbung",positif,brio pake bgono mahalan hrg nymbung,brio pake bgono mahal hrg nymbung
6b1MGWf2YmE,@aditya-wr155,2025-04-09T06:37:17Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,kok bisa dapet B1? dulu dia dapet dari lelang kah?,#exoticcarsbandung #shorts,kok bisa dapet B1? dulu dia dapet dari lelang kah?,kok bisa dapet b1? dulu dia dapet dari lelang kah?,netral,lelang,lelang
6b1MGWf2YmE,@bolosepur2648,2025-04-09T02:21:29Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,yg RS gak masok lcgc,#exoticcarsbandung #shorts,yg RS gak masok lcgc,yg rs gak masok lcgc,positif,masok lcgc,masok lcgc
6b1MGWf2YmE,@DJParnaOfficial,2025-04-09T02:03:28Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,demi gengsi untuk hal yg sama sekali ga berguna.,#exoticcarsbandung #shorts,demi gengsi untuk hal yg sama sekali ga berguna.,demi gengsi untuk hal yg sama sekali ga berguna.,positif,gengsi berguna,gengsi guna
6b1MGWf2YmE,@Byorka1735cker,2025-04-08T15:43:24Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"EMG berapa buat plat kyk gitu harganya, apakah lebih mahal platnya dari pada mobilnya",#exoticcarsbandung #shorts,"EMG berapa buat plat kyk gitu harganya, apakah lebih mahal platnya dari pada mobilnya","emg berapa buat plat kyk gitu harganya, apakah lebih mahal platnya dari pada mobilnya",netral,kyk harganya mahal platnya mobilnya,kyk harga mahal platnya mobil
6b1MGWf2YmE,@BALDWIN-o99,2025-04-08T13:39:05Z,1,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Yang terakhir devil,#exoticcarsbandung #shorts,Yang terakhir devil,yang terakhir devil,positif,devil,devil
6b1MGWf2YmE,@dhidi10,2025-04-08T11:25:43Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Tetep masih mahal pajak koenigsegg, pertahun bisa 200jutaan, sementara brio plat khusus cuma 35 jutaan..",#exoticcarsbandung #shorts,"Tetep masih mahal pajak koenigsegg, pertahun bisa 200jutaan, sementara brio plat khusus cuma 35 jutaan..","tetep masih mahal pajak koenigsegg, pertahun bisa 200jutaan, sementara brio plat khusus cuma 35 jutaan..",positif,tetep mahal pajak koenigsegg pertahun 200jutaan brio khusus 35 jutaan,tetep mahal pajak koenigsegg tahun 200jutaan brio khusus 35 juta
6b1MGWf2YmE,@jalujanalokajagadhita,2025-04-08T09:57:09Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,alamak plat nomer 1 angka pula,#exoticcarsbandung #shorts,alamak plat nomer 1 angka pula,alamak plat nomer 1 angka pula,positif,alamak nomer 1 angka,alamak nomer 1 angka
6b1MGWf2YmE,@AfizieAzhan,2025-04-08T09:55:10Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Meanwhile mak aku kereta kecil ada nombor plate bmw  tka mampu pakai bmw kita buat no plate itu,#exoticcarsbandung #shorts,Meanwhile mak aku kereta kecil ada nombor plate bmw 😂 tka mampu pakai bmw kita buat no plate itu,meanwhile mak aku kereta kecil ada nombor plate bmw  tka mampu pakai bmw kita buat no plate itu,positif,meanwhile mak kereta nombor plate bmw tka pakai bmw plate,meanwhile mak kereta nombor plate bmw tka pakai bmw plate
6b1MGWf2YmE,@aidan5025,2025-04-08T05:50:00Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,jirr plat nomer 20 juta,#exoticcarsbandung #shorts,jirr plat nomer 20 juta ☠️,jirr plat nomer 20 juta,netral,nomer 20 juta,nomer 20 juta
6b1MGWf2YmE,@rafflimv,2025-04-08T05:38:36Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Bupati jir,#exoticcarsbandung #shorts,Bupati jir 😂,bupati jir,netral,bupati,bupati
6b1MGWf2YmE,@basidabie567,2025-04-07T23:15:01Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"serius nanya.
Letak kerennya dimana?...",#exoticcarsbandung #shorts,"serius nanya.
Letak kerennya dimana?...","serius nanya.
letak kerennya dimana?...",netral,serius nanya letak kerennya,serius nanya letak keren
6b1MGWf2YmE,@herrylevine1996,2025-04-07T21:23:52Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Punya Plat mewah itu cuma biar di liat ke orang2,"" wah plat nya mahal ya"", wkwk pdahal gada manfaat nya, sama2 plat",#exoticcarsbandung #shorts,"Punya Plat mewah itu cuma biar di liat ke orang²,"" wah plat nya mahal ya"", wkwk pdahal gada manfaat nya, sama² plat","punya plat mewah itu cuma biar di liat ke orang2,"" wah plat nya mahal ya"", wkwk pdahal gada manfaat nya, sama2 plat",netral,mewah biar liat orang2 mahal wkwk pdahal gada manfaat sama2,mewah biar liat orang2 mahal wkwk pdahal gada manfaat sama2
6b1MGWf2YmE,@himurazen5918,2025-04-07T13:05:28Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Org kaya asli tu ga sepamer kao,#exoticcarsbandung #shorts,Org kaya asli tu ga sepamer kao,org kaya asli tu ga sepamer kao,positif,org kaya asli tu sepamer kao,org kaya asli tu pamer kao
6b1MGWf2YmE,@himurazen5918,2025-04-07T13:05:05Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Bapak kao kaya,#exoticcarsbandung #shorts,Bapak kao kaya,bapak kao kaya,netral,kao kaya,kao kaya
6b1MGWf2YmE,@kalluha-q9e,2025-04-07T11:49:09Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Berapa si termahal nyaaaaa yaelaahhh,#exoticcarsbandung #shorts,Berapa si termahal nyaaaaa yaelaahhh,berapa si termahal nyaaaaa yaelaahhh,netral,si termahal nyaaaaa yaelaahhh,si mahal nyaaaaa yaelaahhh
6b1MGWf2YmE,@charlotekatakuri559,2025-04-07T11:15:02Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Ad yg murah 100 rb pesen plat doang,#exoticcarsbandung #shorts,Ad yg murah 100 rb pesen plat doang,ad yg murah 100 rb pesen plat doang,positif,ad murah 100 rb pesen doang,ad murah 100 rb sen doang
6b1MGWf2YmE,@RadenWijaya-i2c,2025-04-07T10:28:06Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Hampir sempurna editingnya,#exoticcarsbandung #shorts,Hampir sempurna editingnya,hampir sempurna editingnya,netral,sempurna editingnya,sempurna editingnya
6b1MGWf2YmE,@KhrisnaYetty,2025-04-07T10:22:33Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"b.1 
Mantap itu baru org kayaaaa",#exoticcarsbandung #shorts,"b.1 
Mantap itu baru org kayaaaa","b.1 
mantap itu baru org kayaaaa",negatif,b.1 mantap org kayaaaa,b 1 mantap org kayaaaa
6b1MGWf2YmE,@omen7505,2025-04-07T10:18:50Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Mobil dibawah 500 JT pake plat no mahal mantap,#exoticcarsbandung #shorts,Mobil dibawah 500 JT pake plat no mahal mantap,mobil dibawah 500 jt pake plat no mahal mantap,negatif,mobil dibawah 500 jt pake mahal mantap,mobil bawah 500 jt pake mahal mantap
6b1MGWf2YmE,@AlvinAchmadRezky,2025-04-07T06:25:23Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Kemarin tanggal 6 aku ketemu plat B 1 dua kali di semarang,#exoticcarsbandung #shorts,Kemarin tanggal 6 aku ketemu plat B 1 dua kali di semarang,kemarin tanggal 6 aku ketemu plat b 1 dua kali di semarang,netral,kemarin tanggal 6 ketemu b 1 kali semarang,kemarin tanggal 6 ketemu b 1 kali semarang
6b1MGWf2YmE,@leehan6996,2025-04-07T00:43:33Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"gokil mobil bu ika istrinya mas kacung motor...
platnya B 1 IKA,,,pdahal orang tulungagung jatim...
ngalahin brp orang kaya di indonesia yg namanya ika.",#exoticcarsbandung #shorts,"gokil mobil bu ika istrinya mas kacung motor...
platnya B 1 IKA,,,pdahal orang tulungagung jatim😅...
ngalahin brp orang kaya di indonesia yg namanya ika.","gokil mobil bu ika istrinya mas kacung motor...
platnya b 1 ika,,,pdahal orang tulungagung jatim...
ngalahin brp orang kaya di indonesia yg namanya ika.",negatif,gokil mobil bu ika istrinya mas kacung motor platnya b 1 ika pdahal orang tulungagung jatim ngalahin brp orang kaya indonesia namanya ika,gokil mobil bu ika istri mas kacung motor platnya b 1 ika pdahal orang tulungagung jatim ngalahin brp orang kaya indonesia nama ika
6b1MGWf2YmE,@DikaBae-v4l,2025-04-06T14:18:17Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Sekaya apa kalian, cm makhluk kecil tinggl d bumi sbesar butiran debu, Blagunya setinggi lngit!!",#exoticcarsbandung #shorts,"Sekaya apa kalian, cm makhluk kecil tinggl d bumi sbesar butiran debu, Blagunya setinggi lngit!!","sekaya apa kalian, cm makhluk kecil tinggl d bumi sbesar butiran debu, blagunya setinggi lngit!!",positif,sekaya cm makhluk tinggl bumi sbesar butiran debu blagunya lngit,kaya cm makhluk tinggl bumi sbesar butir debu blagunya lngit
6b1MGWf2YmE,@somadyo4023,2025-04-06T13:26:33Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Biasa aja, tidak ada yang istimewa di dunia ini hanya sementara,",#exoticcarsbandung #shorts,"Biasa aja, tidak ada yang istimewa di dunia ini hanya sementara,","biasa aja, tidak ada yang istimewa di dunia ini hanya sementara,",positif,istimewa dunia,istimewa dunia
6b1MGWf2YmE,@GTGTABA,2025-04-06T07:34:02Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Plat mu punya mobil yg bagus,",#exoticcarsbandung #shorts,"Plat mu punya mobil yg bagus,💀","plat mu punya mobil yg bagus,",negatif,mu mobil bagus,mu mobil bagus
6b1MGWf2YmE,@akazonae,2025-04-06T03:04:43Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Bg kalo emang uang menjamin kekuasaan,  lah yg korupsi 270 triliun masih merasa miskin aja tuh,, dibandingin cuma brio belum apa2 kan bg",#exoticcarsbandung #shorts,"Bg kalo emang uang menjamin kekuasaan,  lah yg korupsi 270 triliun masih merasa miskin aja tuh,, dibandingin cuma brio belum apa² kan bg","bg kalo emang uang menjamin kekuasaan,  lah yg korupsi 270 triliun masih merasa miskin aja tuh,, dibandingin cuma brio belum apa2 kan bg",positif,bg kalo uang menjamin kekuasaan korupsi 270 triliun miskin dibandingin brio apa2 bg,bg kalo uang jamin kuasa korupsi 270 triliun miskin dibandingin brio apa2 bg
6b1MGWf2YmE,@Bimbimm3638,2025-04-05T19:11:04Z,1,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,KEBANYAKAN DI INDONESIA KAYA HASIL KORUPSI UPSSS,#exoticcarsbandung #shorts,KEBANYAKAN DI INDONESIA KAYA HASIL KORUPSI UPSSS🎉,kebanyakan di indonesia kaya hasil korupsi upsss,positif,kebanyakan indonesia kaya hasil korupsi,banyak indonesia kaya hasil korupsi
6b1MGWf2YmE,@bobbymambo6412,2025-04-05T15:55:32Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Orang kaya itu saking kayanya uda bosen naik mobil mewah.,#exoticcarsbandung #shorts,Orang kaya itu saking kayanya uda bosen naik mobil mewah.,orang kaya itu saking kayanya uda bosen naik mobil mewah.,negatif,orang kaya saking kayanya bosen mobil mewah,orang kaya saking kaya bosen mobil mewah
6b1MGWf2YmE,@SimbahDIY,2025-04-05T14:27:02Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,liat komenan si miskin lucu2...,#exoticcarsbandung #shorts,liat komenan si miskin lucu2...😅😅,liat komenan si miskin lucu2...,positif,liat komenan si miskin lucu2,liat komenan si miskin lucu2
6b1MGWf2YmE,@kamilzami8894,2025-04-05T08:21:54Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Sama2 pejabatnya dpt cuan lbh,#exoticcarsbandung #shorts,Sama2 pejabatnya dpt cuan lbh😂😂,sama2 pejabatnya dpt cuan lbh,netral,sama2 pejabatnya dpt cuan lbh,sama2 jabat dpt cuan lbh
6b1MGWf2YmE,@Uuuurrrrraaaaaa,2025-04-04T13:54:46Z,1,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,bukannya B1 itu haram ya?,#exoticcarsbandung #shorts,bukannya B1 itu haram ya?😅,bukannya b1 itu haram ya?,netral,haram,haram
6b1MGWf2YmE,@Fish-hunter-r6l,2025-04-04T12:11:09Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Ah ngaco,jelas mobil putih lah yg pasti kaya plat nomor B 1 tanpa huruf dibelakng cuman 20jtaan broo tambah harga brio berapa coba",#exoticcarsbandung #shorts,"Ah ngaco,jelas mobil putih lah yg pasti kaya plat nomor B 1 tanpa huruf dibelakng cuman 20jtaan broo tambah harga brio berapa coba😅","ah ngaco,jelas mobil putih lah yg pasti kaya plat nomor b 1 tanpa huruf dibelakng cuman 20jtaan broo tambah harga brio berapa coba",positif,ah ngaco mobil putih kaya nomor b 1 huruf dibelakng cuman 20jtaan harga brio,ah ngaco mobil putih kaya nomor b 1 huruf dibelakng cuman 20jtaan harga brio
6b1MGWf2YmE,@yrshw6077,2025-04-04T11:38:27Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Komentar dibawah semua mendefinisikan arti orang kaya, tapi bagiku orang kaya adalah bukan orang miskin dan orang miskin bukanlah orang kaya.",#exoticcarsbandung #shorts,"Komentar dibawah semua mendefinisikan arti orang kaya, tapi bagiku orang kaya adalah bukan orang miskin dan orang miskin bukanlah orang kaya.","komentar dibawah semua mendefinisikan arti orang kaya, tapi bagiku orang kaya adalah bukan orang miskin dan orang miskin bukanlah orang kaya.",positif,komentar dibawah mendefinisikan arti orang kaya bagiku orang kaya orang miskin orang miskin orang kaya,komentar bawah definisi arti orang kaya bagi orang kaya orang miskin orang miskin orang kaya
6b1MGWf2YmE,@masda2829,2025-04-04T02:52:25Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"Tipu boong, itu bisa aj anggota yg punya JD mereka byr GK sesuai harga",#exoticcarsbandung #shorts,"Tipu boong, itu bisa aj anggota yg punya JD mereka byr GK sesuai harga","tipu boong, itu bisa aj anggota yg punya jd mereka byr gk sesuai harga",positif,tipu boong aj anggota byr sesuai harga,tipu boong aj anggota byr sesuai harga
6b1MGWf2YmE,@hanafisabri453,2025-04-04T00:31:29Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Brio ingin memperkaya pejabat pajak,#exoticcarsbandung #shorts,Brio ingin memperkaya pejabat pajak 😂😂😂,brio ingin memperkaya pejabat pajak,positif,brio memperkaya pejabat pajak,brio kaya jabat pajak
6b1MGWf2YmE,@fazlieismail12,2025-04-03T20:02:38Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Babi 1,#exoticcarsbandung #shorts,Babi 1,babi 1,positif,babi 1,babi 1
6b1MGWf2YmE,@Hanif-m5n,2025-04-03T18:47:42Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Untung masih B1.. kalau udah B2 pasti banyak yang demo penistaan agama ini,#exoticcarsbandung #shorts,Untung masih B1.. kalau udah B2 pasti banyak yang demo penistaan agama ini,untung masih b1.. kalau udah b2 pasti banyak yang demo penistaan agama ini,netral,untung demo penistaan agama,untung demo nista agama
6b1MGWf2YmE,@gooslost725,2025-04-03T18:00:03Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Tekan like kalo kalian milih mobil mewah daripada plat mahal,#exoticcarsbandung #shorts,Tekan like kalo kalian milih mobil mewah daripada plat mahal,tekan like kalo kalian milih mobil mewah daripada plat mahal,netral,tekan like kalo milih mobil mewah mahal,tekan like kalo milih mobil mewah mahal
6b1MGWf2YmE,@apratama4556,2025-04-03T11:58:13Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,plat bagus di jual oleh......,#exoticcarsbandung #shorts,plat bagus di jual oleh...😊...,plat bagus di jual oleh......,negatif,bagus jual,bagus jual
6b1MGWf2YmE,@SerialDesignatioN,2025-04-03T09:54:49Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Masih mending mobil mewah tapi tetap plat biasa biar gak bayar perpanjangan lebih ke samsat,#exoticcarsbandung #shorts,Masih mending mobil mewah tapi tetap plat biasa biar gak bayar perpanjangan lebih ke samsat 😂,masih mending mobil mewah tapi tetap plat biasa biar gak bayar perpanjangan lebih ke samsat,netral,mending mobil mewah biar bayar perpanjangan samsat,mending mobil mewah biar bayar panjang samsat
6b1MGWf2YmE,@Vizxpmps,2025-04-02T11:03:19Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,d brio strikaan,#exoticcarsbandung #shorts,😂 d brio strikaan 😂,d brio strikaan,positif,brio strikaan,brio strikaan
6b1MGWf2YmE,@RudyPatang,2025-04-02T09:30:25Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Editannye jago juga,#exoticcarsbandung #shorts,Editannye jago juga 😂😂😂,editannye jago juga,positif,editannye jago,editannye jago
6b1MGWf2YmE,@nickg7349,2025-04-02T01:05:00Z,1,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,Memang kaya dan pengen terlihat kaya,#exoticcarsbandung #shorts,Memang kaya dan pengen terlihat kaya 😅,memang kaya dan pengen terlihat kaya,netral,kaya pengen kaya,kaya ken kaya
6b1MGWf2YmE,@hanxxz,2025-04-01T16:23:37Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,City car sama lcgc sama ga bang,#exoticcarsbandung #shorts,City car sama lcgc sama ga bang,city car sama lcgc sama ga bang,netral,city car lcgc bang,city car lcgc bang
6b1MGWf2YmE,@auliaandini-ul3qo,2025-04-01T11:31:02Z,0,Mobil LCGC,PELAT TERMAHAL DI INDONESIA DI MOBIL LCGC? 🤣 (Honda Brio B 1) #exoticcarsbandung #shorts,"norak lo 
Honda Brio bukan kategori LCGC ",#exoticcarsbandung #shorts,"norak lo 
Honda Brio bukan kategori LCGC 😂😂😂","norak lo 
honda brio bukan kategori lcgc ",positif,norak lo honda brio kategori lcgc,norak lo honda brio kategori lcgc
